sample_rel,ch,fnum,block,mask,midi,freq
5922321,5,1290,2,15,60.014,261.84
5922353,6,1290,2,15,60.014,261.84
5927130,1,1290,0,15,36.014,65.46
5927187,2,512,0,15,20.016,25.98
5927224,3,645,0,15,24.014,32.73
5927265,4,683,0,15,25.005,34.66
5927519,5,1290,1,15,48.014,130.92
5927552,6,1290,2,15,60.014,261.84
5932718,5,1290,2,15,60.014,261.84
5932750,6,1290,2,15,60.014,261.84
5937526,1,1149,1,15,46.01,116.61
5937586,2,1290,0,15,36.014,65.46
5937622,3,1149,0,15,34.01,58.3
5937663,4,912,0,15,30.011,46.28
5937916,5,1290,1,15,48.014,130.92
5937948,6,1290,2,15,60.014,261.84
5943114,5,1290,1,15,48.014,130.92
5943147,6,1290,2,15,60.014,261.84
5947923,1,1290,1,15,48.014,130.92
5947957,2,1290,0,15,36.014,65.46
5947993,3,1290,0,15,36.014,65.46
5948034,4,645,0,15,24.014,32.73
5948312,5,1290,2,15,60.014,261.84
5948345,6,1290,2,15,60.014,261.84
5953511,5,1290,1,15,48.014,130.92
5953550,6,1290,2,15,60.014,261.84
5958320,1,1290,0,15,36.014,65.46
5958380,3,645,0,15,24.014,32.73
5958422,4,861,0,15,29.015,43.69
5958724,5,1290,2,15,60.014,261.84
5958757,6,1290,2,15,60.014,261.84
5963542,2,1290,0,15,36.014,65.46
5963891,5,1290,2,15,60.014,261.84
5963924,6,1290,2,15,60.014,261.84
5968716,1,1290,1,15,48.014,130.92
5968774,2,512,0,15,20.016,25.98
5968810,3,1290,0,15,36.014,65.46
5968852,4,767,0,15,27.013,38.92
5969106,5,1290,1,15,48.014,130.92
5969139,6,1290,2,15,60.014,261.84
5974304,5,1290,2,15,60.014,261.84
5974336,6,1290,2,15,60.014,261.84
5979113,1,1367,1,15,49.018,138.73
5979172,2,1290,0,15,36.014,65.46
5979208,3,1367,0,15,37.018,69.37
5979250,4,812,0,15,28.0,41.2
5979502,5,1290,1,15,48.014,130.92
5979535,6,1290,2,15,60.014,261.84
5984701,5,1290,1,15,48.014,130.92
5984733,6,1290,2,15,60.014,261.84
5989510,1,1149,1,15,46.01,116.61
5989543,2,1290,0,15,36.014,65.46
5989579,3,1149,0,15,34.01,58.3
5989621,4,724,0,15,26.014,36.74
5989873,5,1290,2,15,60.014,261.84
5989906,6,1290,2,15,60.014,261.84
5995097,5,1290,2,15,60.014,261.84
5995130,6,1290,2,15,60.014,261.84
5999906,1,1290,0,15,36.014,65.46
5999940,2,1290,0,15,36.014,65.46
5999986,3,645,0,15,24.014,32.73
6000028,4,767,0,15,27.013,38.92
6000270,5,1290,2,15,60.014,261.84
6000303,6,1290,2,15,60.014,261.84
6005494,5,1290,2,15,60.014,261.84
6005526,6,1290,2,15,60.014,261.84
6010311,1,1367,1,15,49.018,138.73
6010369,2,512,0,15,20.016,25.98
6010406,3,1367,0,15,37.018,69.37
6010447,4,683,0,15,25.005,34.66
6010692,5,1290,1,15,48.014,130.92
6010725,6,1290,2,15,60.014,261.84
6015891,5,1290,2,15,60.014,261.84
6015923,6,1290,2,15,60.014,261.84
6018858,6,1290,2,15,60.014,261.84
6020700,1,1290,0,15,36.014,65.46
6020759,2,1290,0,15,36.014,65.46
6020795,3,645,0,15,24.014,32.73
6020837,4,912,0,15,30.011,46.28
6021089,5,1290,2,15,60.014,261.84
6021122,6,1290,2,15,60.014,261.84
6026287,5,1290,1,15,48.014,130.92
6026320,6,1290,2,15,60.014,261.84
6031096,1,1290,1,15,48.014,130.92
6031130,2,1290,0,15,36.014,65.46
6031166,3,1290,0,15,36.014,65.46
6031207,4,645,0,15,24.014,32.73
6031486,5,1290,2,15,60.014,261.84
6031518,6,1290,2,15,60.014,261.84
6036684,5,1290,1,15,48.014,130.92
6036716,6,1290,2,15,60.014,261.84
6041493,1,1290,0,15,36.014,65.46
6041554,3,645,0,15,24.014,32.73
6041595,4,861,0,15,29.015,43.69
6041882,5,1290,2,15,60.014,261.84
6041915,6,1290,2,15,60.014,261.84
6046716,2,1290,0,15,36.014,65.46
6047055,5,1290,2,15,60.014,261.84
6047087,6,1290,2,15,60.014,261.84
6051890,1,1290,1,15,48.014,130.92
6051947,2,512,0,15,20.016,25.98
6051983,3,1290,0,15,36.014,65.46
6052025,4,767,0,15,27.013,38.92
6052298,5,1290,1,15,48.014,130.92
6052330,6,1290,2,15,60.014,261.84
6057487,5,1290,2,15,60.014,261.84
6057520,6,1290,2,15,60.014,261.84
6062286,1,1367,1,15,49.018,138.73
6062345,2,1290,0,15,36.014,65.46
6062381,3,1367,0,15,37.018,69.37
6062423,4,812,0,15,28.0,41.2
6062678,5,1290,1,15,48.014,130.92
6062711,6,1290,2,15,60.014,261.84
6067874,5,1290,1,15,48.014,130.92
6067907,6,1290,2,15,60.014,261.84
6072683,1,1290,0,15,36.014,65.46
6072716,2,1290,0,15,36.014,65.46
6072753,3,645,0,15,24.014,32.73
6072794,4,724,0,15,26.014,36.74
6073046,5,1290,2,15,60.014,261.84
6073079,6,1290,2,15,60.014,261.84
6078271,5,1290,1,15,48.014,130.92
6078303,6,1290,2,15,60.014,261.84
6083079,1,1367,1,15,49.018,138.73
6083113,2,1290,0,15,36.014,65.46
6083149,3,1367,0,15,37.018,69.37
6083191,4,767,0,15,27.013,38.92
6083443,5,1290,2,15,60.014,261.84
6083476,6,1290,2,15,60.014,261.84
6088667,5,1290,2,15,60.014,261.84
6088700,6,1290,2,15,60.014,261.84
6093476,1,1290,0,15,36.014,65.46
6093554,2,512,0,15,20.016,25.98
6093590,3,645,0,15,24.014,32.73
6093631,4,683,0,15,25.005,34.66
6093866,5,1290,1,15,48.014,130.92
6093898,6,1290,2,15,60.014,261.84
6099064,5,1290,2,15,60.014,261.84
6099097,6,1290,2,15,60.014,261.84
6103881,1,1149,1,15,46.01,116.61
6103941,2,1290,0,15,36.014,65.46
6103977,3,1149,0,15,34.01,58.3
6104018,4,912,0,15,30.011,46.28
6104262,5,1290,1,15,48.014,130.92
6104295,6,1290,2,15,60.014,261.84
6109460,5,1290,1,15,48.014,130.92
6109493,6,1290,2,15,60.014,261.84
6114269,1,1290,1,15,48.014,130.92
6114303,2,1290,0,15,36.014,65.46
6114339,3,1290,0,15,36.014,65.46
6114381,4,645,0,15,24.014,32.73
6114659,5,1290,2,15,60.014,261.84
6114691,6,1290,2,15,60.014,261.84
6119857,5,1290,1,15,48.014,130.92
6119890,6,1290,2,15,60.014,261.84
6124666,1,1290,0,15,36.014,65.46
6124727,3,645,0,15,24.014,32.73
6124768,4,861,0,15,29.015,43.69
6125055,5,1290,2,15,60.014,261.84
6125088,6,1290,2,15,60.014,261.84
6129889,2,1290,0,15,36.014,65.46
6130228,5,1290,2,15,60.014,261.84
6130261,6,1290,2,15,60.014,261.84
6135063,1,1290,1,15,48.014,130.92
6135120,2,512,0,15,20.016,25.98
6135157,3,1290,0,15,36.014,65.46
6135198,4,767,0,15,27.013,38.92
6135452,5,1290,1,15,48.014,130.92
6135485,6,1290,2,15,60.014,261.84
6140651,5,1290,2,15,60.014,261.84
6140693,6,1290,2,15,60.014,261.84
6145459,1,1367,1,15,49.018,138.73
6145519,2,1290,0,15,36.014,65.46
6145555,3,1367,0,15,37.018,69.37
6145596,4,812,0,15,28.0,41.2
6145869,5,1290,1,15,48.014,130.92
6145901,6,1290,2,15,60.014,261.84
6151056,5,1290,1,15,48.014,130.92
6151089,6,1290,2,15,60.014,261.84
6155856,1,1149,1,15,46.01,116.61
6155890,2,1290,0,15,36.014,65.46
6155926,3,1149,0,15,34.01,58.3
6155967,4,724,0,15,26.014,36.74
6156219,5,1290,2,15,60.014,261.84
6156252,6,1290,2,15,60.014,261.84
6161444,5,1290,2,15,60.014,261.84
6161476,6,1290,2,15,60.014,261.84
6166253,1,1290,0,15,36.014,65.46
6166286,2,1290,0,15,36.014,65.46
6166322,3,645,0,15,24.014,32.73
6166364,4,767,0,15,27.013,38.92
6166616,5,1290,2,15,60.014,261.84
6166649,6,1290,2,15,60.014,261.84
6171841,5,1290,2,15,60.014,261.84
6171873,6,1290,2,15,60.014,261.84
6176649,1,1367,1,15,49.018,138.73
6176707,2,512,0,15,20.016,25.98
6176743,3,1367,0,15,37.018,69.37
6176795,4,683,0,15,25.005,34.66
6177039,5,1290,1,15,48.014,130.92
6177071,6,1290,2,15,60.014,261.84
6182237,5,1290,2,15,60.014,261.84
6182270,6,1290,2,15,60.014,261.84
6185205,6,1290,2,15,60.014,261.84
6187046,1,1290,0,15,36.014,65.46
6187126,2,1290,0,15,36.014,65.46
6187163,3,645,0,15,24.014,32.73
6187205,4,912,0,15,30.011,46.28
6187435,5,1290,2,15,60.014,261.84
6187468,6,1290,2,15,60.014,261.84
6192634,5,1290,1,15,48.014,130.92
6192666,6,1290,2,15,60.014,261.84
6197450,1,1933,1,15,55.016,196.17
6197484,2,1290,0,15,36.014,65.46
6197521,3,1290,1,15,48.014,130.92
6197562,4,645,0,15,24.014,32.73
6197832,5,1290,2,15,60.014,261.84
6197865,6,1290,2,15,60.014,261.84
6203031,5,1290,1,15,48.014,130.92
6203063,6,1290,2,15,60.014,261.84
6207839,1,1933,0,15,43.016,98.09
6207900,3,1290,0,15,36.014,65.46
6207941,4,861,0,15,29.015,43.69
6208229,5,1290,2,15,60.014,261.84
6208261,6,1290,2,15,60.014,261.84
6213062,2,1290,0,15,36.014,65.46
6213401,5,1290,2,15,60.014,261.84
6213434,6,1290,2,15,60.014,261.84
6218236,1,1933,1,15,55.016,196.17
6218294,2,512,0,15,20.016,25.98
6218330,3,1290,1,15,48.014,130.92
6218371,4,767,0,15,27.013,38.92
6218625,5,1290,1,15,48.014,130.92
6218658,6,1290,2,15,60.014,261.84
6223824,5,1290,2,15,60.014,261.84
6223856,6,1290,2,15,60.014,261.84
6228633,1,1024,2,15,56.016,207.85
6228692,2,1290,0,15,36.014,65.46
6228728,3,1367,1,15,49.018,138.73
6228770,4,812,0,15,28.0,41.2
6229022,5,1290,1,15,48.014,130.92
6229055,6,1290,2,15,60.014,261.84
6234220,5,1290,1,15,48.014,130.92
6234263,6,1290,2,15,60.014,261.84
6239029,1,1933,0,15,43.016,98.09
6239063,2,1290,0,15,36.014,65.46
6239099,3,1290,0,15,36.014,65.46
6239141,4,724,0,15,26.014,36.74
6239393,5,1290,2,15,60.014,261.84
6239436,6,1290,2,15,60.014,261.84
6244626,5,1290,1,15,48.014,130.92
6244658,6,1290,2,15,60.014,261.84
6249426,1,1024,2,15,56.016,207.85
6249459,2,1290,0,15,36.014,65.46
6249496,3,1367,1,15,49.018,138.73
6249537,4,767,0,15,27.013,38.92
6249790,5,1290,2,15,60.014,261.84
6249822,6,1290,2,15,60.014,261.84
6255014,5,1290,2,15,60.014,261.84
6255046,6,1290,2,15,60.014,261.84
6259823,1,1933,0,15,43.016,98.09
6259880,2,512,0,15,20.016,25.98
6259916,3,1290,0,15,36.014,65.46
6259958,4,683,0,15,25.005,34.66
6260212,5,1290,1,15,48.014,130.92
6260245,6,1290,2,15,60.014,261.84
6265410,5,1290,2,15,60.014,261.84
6265443,6,1290,2,15,60.014,261.84
6270219,1,1722,1,15,53.015,174.76
6270279,2,1290,0,15,36.014,65.46
6270315,3,1149,1,15,46.01,116.61
6270366,4,912,0,15,30.011,46.28
6270609,5,1290,1,15,48.014,130.92
6270641,6,1290,2,15,60.014,261.84
6275807,5,1290,1,15,48.014,130.92
6275840,6,1290,2,15,60.014,261.84
6280616,1,1933,1,15,55.016,196.17
6280652,2,1290,0,15,36.014,65.46
6280698,3,1290,1,15,48.014,130.92
6280740,4,645,0,15,24.014,32.73
6281006,5,1290,2,15,60.014,261.84
6281038,6,1290,2,15,60.014,261.84
6286204,5,1290,1,15,48.014,130.92
6286236,6,1290,2,15,60.014,261.84
6291020,1,1933,0,15,43.016,98.09
6291081,3,1290,0,15,36.014,65.46
6291122,4,861,0,15,29.015,43.69
6291402,5,1290,2,15,60.014,261.84
6291435,6,1290,2,15,60.014,261.84
6296235,2,1290,0,15,36.014,65.46
6296574,5,1290,2,15,60.014,261.84
6296607,6,1290,2,15,60.014,261.84
6301409,1,1933,1,15,55.016,196.17
6301467,2,512,0,15,20.016,25.98
6301503,3,1290,1,15,48.014,130.92
6301545,4,767,0,15,27.013,38.92
6301799,5,1290,1,15,48.014,130.92
6301831,6,1290,2,15,60.014,261.84
6306997,5,1290,2,15,60.014,261.84
6307030,6,1290,2,15,60.014,261.84
6311806,1,1024,2,15,56.016,207.85
6311865,2,1290,0,15,36.014,65.46
6311901,3,1367,1,15,49.018,138.73
6311943,4,812,0,15,28.0,41.2
6312195,5,1290,1,15,48.014,130.92
6312228,6,1290,2,15,60.014,261.84
6317394,5,1290,1,15,48.014,130.92
6317426,6,1290,2,15,60.014,261.84
6322203,1,1722,1,15,53.015,174.76
6322236,2,1290,0,15,36.014,65.46
6322272,3,1149,1,15,46.01,116.61
6322314,4,724,0,15,26.014,36.74
6322566,5,1290,2,15,60.014,261.84
6322599,6,1290,2,15,60.014,261.84
6327790,5,1290,2,15,60.014,261.84
6327832,6,1290,2,15,60.014,261.84
6332599,1,1933,0,15,43.016,98.09
6332633,2,1290,0,15,36.014,65.46
6332669,3,1290,0,15,36.014,65.46
6332711,4,767,0,15,27.013,38.92
6332963,5,1290,2,15,60.014,261.84
6333005,6,1290,2,15,60.014,261.84
6338195,5,1290,2,15,60.014,261.84
6338228,6,1290,2,15,60.014,261.84
6342996,1,1024,2,15,56.016,207.85
6343054,2,512,0,15,20.016,25.98
6343090,3,1367,1,15,49.018,138.73
6343131,4,683,0,15,25.005,34.66
6343386,5,1290,1,15,48.014,130.92
6343419,6,1290,2,15,60.014,261.84
6348584,5,1290,2,15,60.014,261.84
6348616,6,1290,2,15,60.014,261.84
6351551,6,1290,2,15,60.014,261.84
6353393,1,1933,0,15,43.016,98.09
6353452,2,1290,0,15,36.014,65.46
6353488,3,1290,0,15,36.014,65.46
6353530,4,912,0,15,30.011,46.28
6353782,5,1290,2,15,60.014,261.84
6353814,6,1290,2,15,60.014,261.84
6358980,5,1290,1,15,48.014,130.92
6359013,6,1290,2,15,60.014,261.84
6363789,1,1933,1,15,55.016,196.17
6363823,2,1290,0,15,36.014,65.46
6363859,3,1290,1,15,48.014,130.92
6363901,4,645,0,15,24.014,32.73
6364179,5,1290,2,15,60.014,261.84
6364211,6,1290,2,15,60.014,261.84
6369377,5,1290,1,15,48.014,130.92
6369409,6,1290,2,15,60.014,261.84
6374186,1,1933,0,15,43.016,98.09
6374256,3,1290,0,15,36.014,65.46
6374298,4,861,0,15,29.015,43.69
6374575,5,1290,2,15,60.014,261.84
6374608,6,1290,2,15,60.014,261.84
6379418,2,1290,0,15,36.014,65.46
6379748,5,1290,2,15,60.014,261.84
6379780,6,1290,2,15,60.014,261.84
6384590,1,1933,1,15,55.016,196.17
6384648,2,512,0,15,20.016,25.98
6384684,3,1290,1,15,48.014,130.92
6384725,4,767,0,15,27.013,38.92
6384972,5,1290,1,15,48.014,130.92
6385004,6,1290,2,15,60.014,261.84
6390170,5,1290,2,15,60.014,261.84
6390203,6,1290,2,15,60.014,261.84
6394979,1,1024,2,15,56.016,207.85
6395038,2,1290,0,15,36.014,65.46
6395075,3,1367,1,15,49.018,138.73
6395116,4,812,0,15,28.0,41.2
6395369,5,1290,1,15,48.014,130.92
6395401,6,1290,2,15,60.014,261.84
6400567,5,1290,1,15,48.014,130.92
6400600,6,1290,2,15,60.014,261.84
6405376,1,1933,0,15,43.016,98.09
6405409,2,1290,0,15,36.014,65.46
6405446,3,1290,0,15,36.014,65.46
6405487,4,724,0,15,26.014,36.74
6405739,5,1290,2,15,60.014,261.84
6405772,6,1290,2,15,60.014,261.84
6410963,5,1290,1,15,48.014,130.92
6410996,6,1290,2,15,60.014,261.84
6415773,1,1024,2,15,56.016,207.85
6415806,2,1290,0,15,36.014,65.46
6415842,3,1367,1,15,49.018,138.73
6415884,4,767,0,15,27.013,38.92
6416136,5,1290,2,15,60.014,261.84
6416169,6,1290,2,15,60.014,261.84
6421360,5,1290,2,15,60.014,261.84
6421402,6,1290,2,15,60.014,261.84
6426169,1,1933,0,15,43.016,98.09
6426227,2,512,0,15,20.016,25.98
6426263,3,1290,0,15,36.014,65.46
6426305,4,683,0,15,25.005,34.66
6426579,5,1290,1,15,48.014,130.92
6426612,6,1290,2,15,60.014,261.84
6431766,5,1290,2,15,60.014,261.84
6431799,6,1290,2,15,60.014,261.84
6436566,1,1722,1,15,53.015,174.76
6436625,2,1290,0,15,36.014,65.46
6436661,3,1149,1,15,46.01,116.61
6436703,4,912,0,15,30.011,46.28
6436957,5,1290,1,15,48.014,130.92
6436990,6,1290,2,15,60.014,261.84
6442153,5,1290,1,15,48.014,130.92
6442186,6,1290,2,15,60.014,261.84
6446962,1,1933,1,15,55.016,196.17
6446996,2,1290,0,15,36.014,65.46
6447032,3,1290,1,15,48.014,130.92
6447074,4,645,0,15,24.014,32.73
6447352,5,1290,2,15,60.014,261.84
6447384,6,1290,2,15,60.014,261.84
6452550,5,1290,1,15,48.014,130.92
6452583,6,1290,2,15,60.014,261.84
6457359,1,1933,0,15,43.016,98.09
6457420,3,1290,0,15,36.014,65.46
6457461,4,861,0,15,29.015,43.69
6457749,5,1290,2,15,60.014,261.84
6457781,6,1290,2,15,60.014,261.84
6462582,2,1290,0,15,36.014,65.46
6462921,5,1290,2,15,60.014,261.84
6462953,6,1290,2,15,60.014,261.84
6467756,1,1933,1,15,55.016,196.17
6467833,2,512,0,15,20.016,25.98
6467870,3,1290,1,15,48.014,130.92
6467911,4,767,0,15,27.013,38.92
6468145,5,1290,1,15,48.014,130.92
6468178,6,1290,2,15,60.014,261.84
6473344,5,1290,2,15,60.014,261.84
6473376,6,1290,2,15,60.014,261.84
6478160,1,1024,2,15,56.016,207.85
6478219,2,1290,0,15,36.014,65.46
6478255,3,1367,1,15,49.018,138.73
6478297,4,812,0,15,28.0,41.2
6478542,5,1290,1,15,48.014,130.92
6478574,6,1290,2,15,60.014,261.84
6483740,5,1290,1,15,48.014,130.92
6483773,6,1290,2,15,60.014,261.84
6488549,1,1722,1,15,53.015,174.76
6488582,2,1290,0,15,36.014,65.46
6488619,3,1149,1,15,46.01,116.61
6488660,4,724,0,15,26.014,36.74
6488912,5,1290,2,15,60.014,261.84
6488945,6,1290,2,15,60.014,261.84
6494137,5,1290,2,15,60.014,261.84
6494169,6,1290,2,15,60.014,261.84
6498946,1,1933,0,15,43.016,98.09
6498979,2,1290,0,15,36.014,65.46
6499015,3,1290,0,15,36.014,65.46
6499057,4,767,0,15,27.013,38.92
6499309,5,1290,2,15,60.014,261.84
6499342,6,1290,2,15,60.014,261.84
6504533,5,1290,2,15,60.014,261.84
6504566,6,1290,2,15,60.014,261.84
6509342,1,1024,2,15,56.016,207.85
6509400,2,512,0,15,20.016,25.98
6509436,3,1367,1,15,49.018,138.73
6509478,4,683,0,15,25.005,34.66
6509732,5,1290,1,15,48.014,130.92
6509764,6,1290,2,15,60.014,261.84
6514930,5,1290,2,15,60.014,261.84
6514973,6,1290,2,15,60.014,261.84
6517899,6,1290,2,15,60.014,261.84
6519739,1,1933,0,15,43.016,98.09
6519798,2,1290,0,15,36.014,65.46
6519834,3,1290,0,15,36.014,65.46
6519876,4,912,0,15,30.011,46.28
6520148,5,1290,2,15,60.014,261.84
6520181,6,1290,2,15,60.014,261.84
6525335,5,1290,1,15,48.014,130.92
6525367,6,1290,2,15,60.014,261.84
6530136,1,1290,2,15,60.014,261.84
6530169,2,1290,0,15,36.014,65.46
6530205,3,1290,1,15,48.014,130.92
6530247,4,645,0,15,24.014,32.73
6530520,5,1290,2,15,60.014,261.84
6530583,6,1290,0,15,36.014,65.46
6535692,5,1290,2,15,60.014,261.84
6540533,1,1290,1,15,48.014,130.92
6540593,3,1290,0,15,36.014,65.46
6540635,4,861,0,15,29.015,43.69
6540890,5,1290,2,15,60.014,261.84
6540927,6,645,0,15,24.014,32.73
6545755,2,1290,0,15,36.014,65.46
6546089,5,1290,2,15,60.014,261.84
6550929,1,1290,2,15,60.014,261.84
6550987,2,512,0,15,20.016,25.98
6551023,3,1290,1,15,48.014,130.92
6551075,4,767,0,15,27.013,38.92
6551287,5,1290,2,15,60.014,261.84
6551324,6,1290,0,15,36.014,65.46
6556485,5,1290,2,15,60.014,261.84
6561326,1,1367,2,15,61.018,277.47
6561404,2,1290,0,15,36.014,65.46
6561440,3,1367,1,15,49.018,138.73
6561482,4,812,0,15,28.0,41.2
6561684,5,1290,2,15,60.014,261.84
6561721,6,1367,0,15,37.018,69.37
6566882,5,1290,2,15,60.014,261.84
6571730,1,1290,1,15,48.014,130.92
6571764,2,1290,0,15,36.014,65.46
6571800,3,1290,0,15,36.014,65.46
6571842,4,724,0,15,26.014,36.74
6572080,5,1290,2,15,60.014,261.84
6572117,6,645,0,15,24.014,32.73
6577279,5,1290,2,15,60.014,261.84
6582119,1,1367,2,15,61.018,277.47
6582152,2,1290,0,15,36.014,65.46
6582189,3,1367,1,15,49.018,138.73
6582230,4,767,0,15,27.013,38.92
6582477,5,1290,2,15,60.014,261.84
6582514,6,1367,0,15,37.018,69.37
6587675,5,1290,2,15,60.014,261.84
6592516,1,1290,1,15,48.014,130.92
6592573,2,512,0,15,20.016,25.98
6592609,3,1290,0,15,36.014,65.46
6592651,4,683,0,15,25.005,34.66
6592874,5,1290,2,15,60.014,261.84
6592910,6,645,0,15,24.014,32.73
6598072,5,1290,2,15,60.014,261.84
6602912,1,1149,2,15,58.01,233.22
6602972,2,1290,0,15,36.014,65.46
6603008,3,1149,1,15,46.01,116.61
6603049,4,912,0,15,30.011,46.28
6603270,5,1290,2,15,60.014,261.84
6603307,6,1149,0,15,34.01,58.3
6608469,5,1290,2,15,60.014,261.84
6613309,1,1290,2,15,60.014,261.84
6613342,2,1290,0,15,36.014,65.46
6613379,3,1290,1,15,48.014,130.92
6613420,4,645,0,15,24.014,32.73
6613669,5,1290,2,15,60.014,261.84
6613715,6,1290,0,15,36.014,65.46
6618873,5,1290,2,15,60.014,261.84
6623706,1,1290,1,15,48.014,130.92
6623766,3,1290,0,15,36.014,65.46
6623808,4,861,0,15,29.015,43.69
6624065,5,1290,2,15,60.014,261.84
6624101,6,645,0,15,24.014,32.73
6628928,2,1290,0,15,36.014,65.46
6629262,5,1290,2,15,60.014,261.84
6634102,1,1290,2,15,60.014,261.84
6634160,2,512,0,15,20.016,25.98
6634196,3,1290,1,15,48.014,130.92
6634238,4,767,0,15,27.013,38.92
6634460,5,1290,2,15,60.014,261.84
6634497,6,1290,0,15,36.014,65.46
6639659,5,1290,2,15,60.014,261.84
6644499,1,1367,2,15,61.018,277.47
6644558,2,1290,0,15,36.014,65.46
6644594,3,1367,1,15,49.018,138.73
6644646,4,812,0,15,28.0,41.2
6644857,5,1290,2,15,60.014,261.84
6644894,6,1367,0,15,37.018,69.37
6650055,5,1290,2,15,60.014,261.84
6654896,1,1149,2,15,58.01,233.22
6654932,2,1290,0,15,36.014,65.46
6654975,3,1149,1,15,46.01,116.61
6655017,4,724,0,15,26.014,36.74
6655253,5,1290,2,15,60.014,261.84
6655290,6,1149,0,15,34.01,58.3
6660452,5,1290,2,15,60.014,261.84
6665300,1,1290,1,15,48.014,130.92
6665333,2,1290,0,15,36.014,65.46
6665370,3,1290,0,15,36.014,65.46
6665411,4,767,0,15,27.013,38.92
6665650,5,1290,2,15,60.014,261.84
6665687,6,645,0,15,24.014,32.73
6670848,5,1290,2,15,60.014,261.84
6675689,1,1367,2,15,61.018,277.47
6675746,2,512,0,15,20.016,25.98
6675783,3,1367,1,15,49.018,138.73
6675824,4,683,0,15,25.005,34.66
6676047,5,1290,2,15,60.014,261.84
6676084,6,1367,0,15,37.018,69.37
6681245,5,1290,2,15,60.014,261.84
6684216,5,1290,2,15,60.014,261.84
6686086,1,1290,1,15,48.014,130.92
6686145,2,1290,0,15,36.014,65.46
6686181,3,1290,0,15,36.014,65.46
6686223,4,912,0,15,30.011,46.28
6686444,5,1290,2,15,60.014,261.84
6686480,6,645,0,15,24.014,32.73
6691642,5,1290,2,15,60.014,261.84
6696482,1,1290,2,15,60.014,261.84
6696516,2,1290,0,15,36.014,65.46
6696552,3,1290,1,15,48.014,130.92
6696594,4,645,0,15,24.014,32.73
6696840,5,1290,2,15,60.014,261.84
6696877,6,1290,0,15,36.014,65.46
6702039,5,1290,2,15,60.014,261.84
6706879,1,1290,1,15,48.014,130.92
6706940,3,1290,0,15,36.014,65.46
6706981,4,861,0,15,29.015,43.69
6707239,5,1290,2,15,60.014,261.84
6707283,6,645,0,15,24.014,32.73
6712102,2,1290,0,15,36.014,65.46
6712443,5,1290,2,15,60.014,261.84
6717275,1,1290,2,15,60.014,261.84
6717333,2,512,0,15,20.016,25.98
6717369,3,1290,1,15,48.014,130.92
6717411,4,767,0,15,27.013,38.92
6717635,5,1290,2,15,60.014,261.84
6717672,6,1290,0,15,36.014,65.46
6722832,5,1290,2,15,60.014,261.84
6727672,1,1367,2,15,61.018,277.47
6727731,2,1290,0,15,36.014,65.46
6727768,3,1367,1,15,49.018,138.73
6727809,4,812,0,15,28.0,41.2
6728030,5,1290,2,15,60.014,261.84
6728067,6,1367,0,15,37.018,69.37
6733229,5,1290,2,15,60.014,261.84
6738069,1,1290,1,15,48.014,130.92
6738102,2,1290,0,15,36.014,65.46
6738139,3,1290,0,15,36.014,65.46
6738180,4,724,0,15,26.014,36.74
6738427,5,1290,2,15,60.014,261.84
6738464,6,645,0,15,24.014,32.73
6743625,5,1290,2,15,60.014,261.84
6748466,1,1367,2,15,61.018,277.47
6748501,2,1290,0,15,36.014,65.46
6748545,3,1367,1,15,49.018,138.73
6748587,4,767,0,15,27.013,38.92
6748823,5,1290,2,15,60.014,261.84
6748860,6,1367,0,15,37.018,69.37
6754022,5,1290,2,15,60.014,261.84
6758870,1,1290,1,15,48.014,130.92
6758927,2,512,0,15,20.016,25.98
6758963,3,1290,0,15,36.014,65.46
6759005,4,683,0,15,25.005,34.66
6759220,5,1290,2,15,60.014,261.84
6759257,6,645,0,15,24.014,32.73
6764418,5,1290,2,15,60.014,261.84
6769259,1,1149,2,15,58.01,233.22
6769318,2,1290,0,15,36.014,65.46
6769354,3,1149,1,15,46.01,116.61
6769396,4,912,0,15,30.011,46.28
6769617,5,1290,2,15,60.014,261.84
6769654,6,1149,0,15,34.01,58.3
6774815,5,1290,2,15,60.014,261.84
6779656,1,1290,2,15,60.014,261.84
6779689,2,1290,0,15,36.014,65.46
6779725,3,1290,1,15,48.014,130.92
6779767,4,645,0,15,24.014,32.73
6780014,5,1290,2,15,60.014,261.84
6780050,6,1290,0,15,36.014,65.46
6785212,5,1290,2,15,60.014,261.84
6790052,1,1290,1,15,48.014,130.92
6790113,3,1290,0,15,36.014,65.46
6790154,4,861,0,15,29.015,43.69
6790410,5,1290,2,15,60.014,261.84
6790447,6,645,0,15,24.014,32.73
6795275,2,1290,0,15,36.014,65.46
6795608,5,1290,2,15,60.014,261.84
6800449,1,1290,2,15,60.014,261.84
6800506,2,512,0,15,20.016,25.98
6800543,3,1290,1,15,48.014,130.92
6800584,4,767,0,15,27.013,38.92
6800808,5,1290,2,15,60.014,261.84
6800853,6,1290,0,15,36.014,65.46
6806013,5,1290,2,15,60.014,261.84
6810845,1,1367,2,15,61.018,277.47
6810904,2,1290,0,15,36.014,65.46
6810941,3,1367,1,15,49.018,138.73
6810982,4,812,0,15,28.0,41.2
6811204,5,1290,2,15,60.014,261.84
6811241,6,1367,0,15,37.018,69.37
6816402,5,1290,2,15,60.014,261.84
6821242,1,1149,2,15,58.01,233.22
6821276,2,1290,0,15,36.014,65.46
6821312,3,1149,1,15,46.01,116.61
6821353,4,724,0,15,26.014,36.74
